"user_id","region","treatment"
4734,"Pacific Northwest","Test"
4735,"Midwest","Control"
4736,"New England","Test"
4737,"Midwest","Control"
4738,"Pacific Northwest","Control"
4739,"New England","Test"
4740,"Pacific Northwest","Test"
4741,"Pacific Northwest","Test"
4742,"Southeast","Control"
4743,"Midwest","Test"
4744,"Pacific Northwest","Test"
4745,"Midwest","Control"
4746,"Southwest","Test"
4747,"Pacific Northwest","Test"
4748,"Southwest","Test"
4749,"New England","Test"
4750,"Pacific Northwest","Control"
4751,"Midwest","Test"
4752,"New England","Test"
4753,"Pacific Northwest","Control"
4754,"New England","Control"
4755,"Midwest","Test"
4756,"Southeast","Test"
4757,"Pacific Northwest","Control"
4758,"Southeast","Test"
4759,"Southwest","Test"
4760,"New England","Control"
4761,"Southeast","Test"
4762,"Midwest","Test"
4763,"New England","Control"
4764,"Pacific Northwest","Control"
4765,"Pacific Northwest","Control"
4766,"Southeast","Test"
4767,"Pacific Northwest","Control"
4768,"Southwest","Test"
4769,"New England","Test"
4770,"Southwest","Test"
4771,"Midwest","Control"
4772,"Midwest","Control"
4773,"Midwest","Test"
4774,"Southwest","Control"
4775,"New England","Control"
4776,"New England","Control"
4777,"Pacific Northwest","Control"
4778,"New England","Control"
4779,"Southwest","Control"
4780,"New England","Control"
4781,"Pacific Northwest","Test"
4782,"Southwest","Test"
4783,"Midwest","Control"
4784,"Pacific Northwest","Test"
4785,"New England","Control"
4786,"Pacific Northwest","Test"
4787,"Southwest","Control"
4788,"New England","Control"
4789,"Southeast","Test"
4790,"Southwest","Test"
4791,"Pacific Northwest","Control"
4792,"New England","Test"
4793,"Midwest","Test"
4794,"Southeast","Control"
4795,"Pacific Northwest","Control"
4796,"Midwest","Control"
4797,"Pacific Northwest","Control"
4798,"Southwest","Test"
4799,"Pacific Northwest","Control"
4800,"Midwest","Test"
4801,"Southwest","Control"
4802,"New England","Control"
4803,"New England","Test"
4804,"Southeast","Control"
4805,"Pacific Northwest","Test"
4806,"Pacific Northwest","Control"
4807,"New England","Control"
4808,"Southeast","Test"
4809,"New England","Control"
4810,"Midwest","Test"
4811,"Pacific Northwest","Control"
4812,"Southwest","Control"
4813,"Midwest","Test"
4814,"Southeast","Test"
4815,"New England","Control"
4816,"Midwest","Test"
4817,"New England","Control"
4818,"New England","Test"
4819,"Midwest","Control"
4820,"Pacific Northwest","Test"
4821,"Midwest","Control"
4822,"Pacific Northwest","Test"
4823,"Midwest","Control"
4824,"Southwest","Control"
4825,"Midwest","Test"
4826,"Pacific Northwest","Control"
4827,"Southwest","Test"
4828,"New England","Test"
4829,"Pacific Northwest","Control"
4830,"Southeast","Control"
4831,"Pacific Northwest","Control"
4832,"Pacific Northwest","Control"
4833,"Pacific Northwest","Test"
4834,"Southwest","Control"
4835,"Southeast","Test"
4836,"Midwest","Test"
4837,"Midwest","Control"
4838,"New England","Control"
4839,"Southeast","Control"
4840,"Pacific Northwest","Control"
4841,"Pacific Northwest","Test"
4842,"Southwest","Test"
4843,"Southeast","Test"
4844,"Midwest","Control"
4845,"New England","Control"
4846,"Southeast","Control"
4847,"Southeast","Control"
4848,"Pacific Northwest","Control"
4849,"Midwest","Test"
4850,"Midwest","Test"
4851,"Southeast","Control"
4852,"Pacific Northwest","Test"
4853,"Midwest","Test"
4854,"Pacific Northwest","Control"
4855,"Midwest","Control"
4856,"Pacific Northwest","Test"
4857,"Midwest","Control"
4858,"Midwest","Test"
4859,"Midwest","Test"
4860,"Midwest","Control"
4861,"Pacific Northwest","Test"
4862,"Pacific Northwest","Control"
4863,"Midwest","Control"
4864,"Pacific Northwest","Test"
4865,"Southeast","Control"
4866,"Southeast","Test"
4867,"New England","Test"
4868,"New England","Control"
4869,"Pacific Northwest","Test"
4870,"Southeast","Control"
4871,"New England","Control"
4872,"Pacific Northwest","Control"
4873,"Southwest","Test"
4874,"Pacific Northwest","Test"
4875,"Pacific Northwest","Control"
4876,"Southwest","Control"
4877,"Midwest","Test"
4878,"Pacific Northwest","Test"
4879,"Southeast","Test"
4880,"Southeast","Control"
4881,"Southeast","Test"
4882,"Pacific Northwest","Control"
4883,"New England","Control"
4884,"Southwest","Control"
4885,"New England","Control"
4886,"Southeast","Test"
4887,"New England","Test"
4888,"Pacific Northwest","Control"
4889,"Southwest","Test"
4890,"Southeast","Test"
4891,"Southeast","Test"
4892,"Southwest","Test"
4893,"Southwest","Test"
4894,"Southwest","Test"
4895,"Southwest","Test"
4896,"New England","Test"
4897,"New England","Control"
4898,"New England","Control"
4899,"Southwest","Test"
4900,"Midwest","Test"
4901,"New England","Control"
4902,"Southwest","Control"
4903,"New England","Test"
4904,"Midwest","Control"
4905,"Pacific Northwest","Control"
4906,"Southeast","Control"
4907,"Pacific Northwest","Test"
4908,"Midwest","Control"
4909,"Midwest","Control"
4910,"Southwest","Test"
4911,"New England","Test"
4912,"New England","Control"
4913,"Southwest","Control"
4914,"Midwest","Test"
4915,"Midwest","Test"
4916,"New England","Test"
4917,"Midwest","Test"
4918,"Southwest","Test"
4919,"Pacific Northwest","Control"
4920,"Pacific Northwest","Test"
4921,"Midwest","Control"
4922,"Southwest","Test"
4923,"New England","Test"
4924,"Midwest","Test"
4925,"Southeast","Test"
4926,"Southeast","Control"
4927,"Southwest","Test"
4928,"Pacific Northwest","Control"
4929,"Southeast","Test"
4930,"Pacific Northwest","Control"
4931,"New England","Test"
4932,"Midwest","Control"
4933,"Southwest","Test"
4934,"Southwest","Test"
4935,"Southwest","Test"
4936,"Southwest","Control"
4937,"Pacific Northwest","Test"
4938,"Midwest","Control"
4939,"New England","Control"
4940,"Pacific Northwest","Test"
4941,"Midwest","Control"
4942,"Southeast","Test"
4943,"Midwest","Test"
4944,"Southeast","Control"
4945,"Midwest","Test"
4946,"Midwest","Control"
4947,"Southeast","Test"
4948,"New England","Control"
4949,"New England","Test"
4950,"New England","Control"
4951,"Pacific Northwest","Test"
4952,"New England","Test"
4953,"New England","Test"
4954,"Southwest","Control"
4955,"Midwest","Control"
4956,"Midwest","Test"
4957,"New England","Test"
4958,"Southeast","Control"
4959,"Southeast","Control"
4960,"Midwest","Control"
4961,"New England","Test"
4962,"Southwest","Control"
4963,"New England","Test"
4964,"New England","Test"
4965,"Southwest","Control"
4966,"Midwest","Control"
4967,"Pacific Northwest","Test"
4968,"Midwest","Test"
4969,"Southeast","Control"
4970,"Southwest","Control"
4971,"New England","Test"
4972,"Southeast","Control"
4973,"New England","Control"
4974,"Pacific Northwest","Test"
4975,"New England","Test"
4976,"Midwest","Test"
4977,"Southwest","Control"
4978,"Pacific Northwest","Control"
4979,"Southeast","Test"
4980,"Midwest","Control"
4981,"Southwest","Test"
4982,"Southeast","Control"
4983,"Southeast","Control"
4984,"Southeast","Test"
4985,"Southeast","Control"
4986,"Midwest","Test"
4987,"New England","Test"
4988,"Midwest","Test"
4989,"Pacific Northwest","Control"
4990,"Pacific Northwest","Control"
4991,"Southwest","Control"
4992,"Pacific Northwest","Control"
4993,"New England","Control"
4994,"Midwest","Control"
4995,"Southwest","Control"
4996,"Southeast","Test"
4997,"Southeast","Test"
4998,"Pacific Northwest","Test"
4999,"Pacific Northwest","Control"
5000,"Pacific Northwest","Control"
5001,"Pacific Northwest","Test"
5002,"Southwest","Control"
5003,"New England","Control"
5004,"Southwest","Test"
5005,"Midwest","Control"
5006,"New England","Test"
5007,"Midwest","Control"
5008,"Southwest","Test"
5009,"New England","Control"
5010,"Pacific Northwest","Test"
5011,"Midwest","Control"
5012,"Pacific Northwest","Test"
5013,"New England","Control"
5014,"Southwest","Test"
5015,"Southeast","Control"
5016,"Pacific Northwest","Control"
5017,"Midwest","Control"
5018,"Southeast","Control"
5019,"New England","Control"
5020,"Southwest","Test"
5021,"Pacific Northwest","Control"
5022,"New England","Control"
5023,"Midwest","Test"
5024,"Pacific Northwest","Control"
5025,"Midwest","Test"
5026,"New England","Test"
5027,"Southeast","Control"
5028,"Southeast","Control"
5029,"Pacific Northwest","Test"
5030,"Southeast","Test"
5031,"Pacific Northwest","Control"
5032,"Southwest","Test"
5033,"Pacific Northwest","Control"
5034,"Southeast","Control"
5035,"New England","Control"
5036,"Midwest","Control"
5037,"Southwest","Test"
5038,"Pacific Northwest","Control"
5039,"Pacific Northwest","Control"
5040,"Pacific Northwest","Control"
5041,"Pacific Northwest","Test"
5042,"Southeast","Test"
5043,"Midwest","Test"
5044,"Southwest","Control"
5045,"New England","Test"
5046,"New England","Control"
5047,"Pacific Northwest","Test"
5048,"Southwest","Test"
5049,"Pacific Northwest","Test"
5050,"New England","Test"
5051,"Pacific Northwest","Control"
5052,"New England","Control"
5053,"Pacific Northwest","Control"
5054,"New England","Test"
5055,"Pacific Northwest","Test"
5056,"Midwest","Control"
5057,"Southwest","Control"
5058,"Midwest","Control"
5059,"Southwest","Control"
5060,"Pacific Northwest","Test"
5061,"Midwest","Control"
5062,"Pacific Northwest","Test"
5063,"New England","Control"
5064,"Southwest","Test"
5065,"New England","Control"
5066,"Pacific Northwest","Test"
5067,"Pacific Northwest","Test"
5068,"Pacific Northwest","Test"
5069,"Midwest","Control"
5070,"New England","Test"
5071,"New England","Control"
5072,"Pacific Northwest","Test"
5073,"Midwest","Test"
5074,"Southeast","Test"
5075,"Midwest","Test"
5076,"Midwest","Control"
5077,"Midwest","Test"
5078,"Pacific Northwest","Test"
5079,"New England","Control"
5080,"Midwest","Control"
5081,"New England","Test"
5082,"Southwest","Control"
5083,"Pacific Northwest","Test"
5084,"Southwest","Control"
5085,"New England","Test"
5086,"New England","Control"
5087,"New England","Control"
5088,"Southwest","Test"
5089,"Pacific Northwest","Test"
5090,"Midwest","Test"
5091,"Pacific Northwest","Test"
5092,"Southeast","Control"
5093,"Midwest","Control"
5094,"Pacific Northwest","Test"
5095,"Midwest","Control"
5096,"Midwest","Test"
5097,"Southwest","Test"
5098,"Pacific Northwest","Test"
5099,"Pacific Northwest","Control"
5100,"Midwest","Test"
5101,"Southeast","Test"
5102,"Midwest","Test"
5103,"Pacific Northwest","Control"
5104,"Southeast","Test"
5105,"Southwest","Control"
5106,"New England","Test"
5107,"Pacific Northwest","Control"
5108,"Pacific Northwest","Control"
5109,"Pacific Northwest","Test"
5110,"Pacific Northwest","Test"
5111,"New England","Test"
5112,"Southeast","Control"
5113,"Southwest","Test"
5114,"Pacific Northwest","Control"
5115,"New England","Test"
5116,"Pacific Northwest","Test"
5117,"New England","Test"
5118,"New England","Control"
5119,"Southwest","Test"
5120,"Pacific Northwest","Control"
5121,"New England","Test"
5122,"Southwest","Control"
5123,"Midwest","Control"
5124,"Pacific Northwest","Test"
5125,"Southeast","Control"
5126,"Midwest","Test"
5127,"Pacific Northwest","Control"
5128,"Southeast","Control"
5129,"New England","Test"
5130,"Southwest","Control"
5131,"Pacific Northwest","Control"
5132,"Midwest","Test"
5133,"Southeast","Test"
5134,"Southwest","Control"
5135,"New England","Test"
5136,"Pacific Northwest","Control"
5137,"Midwest","Control"
5138,"Pacific Northwest","Control"
5139,"Midwest","Test"
5140,"Pacific Northwest","Control"
5141,"New England","Test"
5142,"Pacific Northwest","Test"
5143,"Southeast","Control"
5144,"Midwest","Control"
5145,"Southeast","Control"
5146,"New England","Test"
5147,"New England","Control"
5148,"Southwest","Test"
5149,"Midwest","Control"
5150,"Midwest","Test"
5151,"Midwest","Control"
5152,"Midwest","Test"
5153,"New England","Control"
5154,"New England","Test"
5155,"Pacific Northwest","Test"
5156,"New England","Test"
5157,"Southwest","Control"
5158,"Pacific Northwest","Control"
5159,"Pacific Northwest","Test"
5160,"New England","Control"
5161,"Pacific Northwest","Test"
5162,"Southeast","Control"
5163,"Pacific Northwest","Control"
5164,"New England","Test"
5165,"Pacific Northwest","Control"
5166,"Pacific Northwest","Control"
5167,"Midwest","Control"
5168,"Pacific Northwest","Test"
5169,"Pacific Northwest","Control"
5170,"Southwest","Control"
5171,"New England","Control"
5172,"New England","Test"
5173,"Southwest","Control"
5174,"Pacific Northwest","Control"
5175,"Southwest","Test"
5176,"Midwest","Control"
5177,"Pacific Northwest","Control"
5178,"Southwest","Control"
5179,"Pacific Northwest","Control"
5180,"Pacific Northwest","Control"
5181,"New England","Test"
5182,"Southeast","Control"
5183,"Pacific Northwest","Test"
5184,"Pacific Northwest","Control"
5185,"Midwest","Control"
5186,"Midwest","Test"
5187,"Southwest","Control"
5188,"Midwest","Control"
5189,"Pacific Northwest","Test"
5190,"Southeast","Test"
5191,"Pacific Northwest","Test"
5192,"Pacific Northwest","Test"
5193,"Pacific Northwest","Test"
5194,"Pacific Northwest","Test"
5195,"Southwest","Control"
5196,"New England","Test"
5197,"Southeast","Control"
5198,"Southwest","Test"
5199,"Southwest","Control"
5200,"New England","Test"
5201,"Pacific Northwest","Control"
5202,"New England","Test"
5203,"New England","Test"
5204,"Southeast","Test"
5205,"New England","Control"
5206,"Midwest","Control"
5207,"Pacific Northwest","Control"
5208,"Pacific Northwest","Test"
5209,"Southwest","Test"
5210,"Southwest","Control"
5211,"Southeast","Test"
5212,"Southwest","Test"
5213,"Southeast","Control"
5214,"Southwest","Control"
5215,"Pacific Northwest","Test"
5216,"Pacific Northwest","Control"
5217,"Midwest","Test"
5218,"Midwest","Control"
5219,"Pacific Northwest","Control"
5220,"Midwest","Test"
5221,"Midwest","Test"
5222,"Midwest","Test"
5223,"Southwest","Control"
5224,"Southwest","Test"
5225,"Southeast","Test"
5226,"Southeast","Test"
5227,"Midwest","Control"
5228,"Southeast","Test"
5229,"New England","Control"
5230,"Midwest","Test"
5231,"Pacific Northwest","Control"
5232,"Southwest","Test"
5233,"Pacific Northwest","Test"
5234,"New England","Control"
5235,"Midwest","Test"
5236,"Southeast","Test"
5237,"New England","Test"
5238,"Midwest","Test"
5239,"Southeast","Test"
5240,"Pacific Northwest","Control"
5241,"Midwest","Test"
5242,"Pacific Northwest","Test"
5243,"Pacific Northwest","Control"
5244,"Pacific Northwest","Control"
5245,"Midwest","Test"
5246,"Midwest","Control"
5247,"Midwest","Control"
5248,"Midwest","Test"
5249,"Southwest","Control"
5250,"Pacific Northwest","Control"
5251,"Midwest","Test"
5252,"New England","Test"
5253,"Southeast","Control"
5254,"Southeast","Control"
5255,"Midwest","Test"
5256,"Southeast","Test"
5257,"Pacific Northwest","Control"
5258,"New England","Test"
5259,"Pacific Northwest","Control"
5260,"New England","Control"
5261,"New England","Control"
5262,"Southeast","Control"
5263,"Southeast","Control"
5264,"Pacific Northwest","Control"
5265,"Southeast","Control"
5266,"Southeast","Control"
5267,"Midwest","Test"
5268,"Midwest","Test"
5269,"Pacific Northwest","Control"
5270,"New England","Test"
5271,"New England","Control"
5272,"Pacific Northwest","Test"
5273,"New England","Test"
5274,"Pacific Northwest","Test"
5275,"Southwest","Test"
5276,"Southeast","Test"
5277,"Midwest","Control"
5278,"Pacific Northwest","Test"
5279,"Pacific Northwest","Control"
5280,"New England","Control"
5281,"New England","Control"
5282,"Pacific Northwest","Control"
5283,"Southwest","Control"
5284,"New England","Test"
5285,"Southwest","Control"
5286,"Pacific Northwest","Control"
5287,"Midwest","Test"
5288,"New England","Test"
5289,"New England","Test"
5290,"Midwest","Control"
5291,"Southeast","Control"
5292,"Pacific Northwest","Test"
5293,"Southeast","Control"
5294,"New England","Test"
5295,"Midwest","Control"
5296,"New England","Control"
5297,"New England","Control"
5298,"Pacific Northwest","Control"
5299,"Pacific Northwest","Test"
5300,"Midwest","Test"
5301,"New England","Test"
5302,"Southwest","Test"
5303,"Southwest","Control"
5304,"Southwest","Test"
5305,"Pacific Northwest","Test"
5306,"Pacific Northwest","Test"
5307,"Southwest","Control"
5308,"Pacific Northwest","Control"
5309,"Pacific Northwest","Control"
5310,"New England","Control"
5311,"Midwest","Test"
5312,"Midwest","Control"
5313,"Pacific Northwest","Control"
5314,"New England","Test"
5315,"Midwest","Control"
5316,"Southeast","Test"
5317,"Pacific Northwest","Control"
5318,"Pacific Northwest","Test"
5319,"Midwest","Control"
5320,"Pacific Northwest","Control"
5321,"Pacific Northwest","Test"
5322,"New England","Control"
5323,"New England","Test"
5324,"Southwest","Test"
5325,"Pacific Northwest","Control"
5326,"Pacific Northwest","Control"
5327,"Midwest","Control"
